[INFO 2017-06-15 15:14:25,739 main.py:112] Namespace(batch_size=32, display=False, image_size=11, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=5, save_dir='./model', test=False, test_epoch=100, test_interval=100, train=True, train_epoch=10000)
[INFO 2017-06-15 15:14:29,081 main.py:103] epoch 0, training loss: 29718.16, average training loss: 29718.16
[INFO 2017-06-15 15:33:22,321 main.py:103] epoch 504, training loss: 6291.84, average training loss: 7569.72
[INFO 2017-06-15 15:33:23,856 main.py:103] epoch 505, training loss: 7116.38, average training loss: 7568.83
[INFO 2017-06-15 15:33:25,355 main.py:103] epoch 506, training loss: 6333.28, average training loss: 7566.39
[INFO 2017-06-15 15:33:26,886 main.py:103] epoch 507, training loss: 6813.32, average training loss: 7564.91
[INFO 2017-06-15 15:33:28,386 main.py:103] epoch 508, training loss: 7003.24, average training loss: 7563.81
[INFO 2017-06-15 15:33:29,896 main.py:103] epoch 509, training loss: 6581.87, average training loss: 7561.88
[INFO 2017-06-15 15:33:31,397 main.py:103] epoch 510, training loss: 6705.59, average training loss: 7560.20
[INFO 2017-06-15 15:33:32,896 main.py:103] epoch 511, training loss: 6584.18, average training loss: 7558.30
[INFO 2017-06-15 15:33:34,401 main.py:103] epoch 512, training loss: 7681.20, average training loss: 7558.54
[INFO 2017-06-15 15:33:35,900 main.py:103] epoch 513, training loss: 6542.01, average training loss: 7556.56
[INFO 2017-06-15 15:33:37,401 main.py:103] epoch 514, training loss: 7332.86, average training loss: 7556.13
[INFO 2017-06-15 15:33:38,938 main.py:103] epoch 515, training loss: 6500.50, average training loss: 7554.08
[INFO 2017-06-15 15:33:40,443 main.py:103] epoch 516, training loss: 7176.20, average training loss: 7553.35
[INFO 2017-06-15 15:33:41,956 main.py:103] epoch 517, training loss: 6935.01, average training loss: 7552.16
[INFO 2017-06-15 15:33:43,456 main.py:103] epoch 518, training loss: 7263.43, average training loss: 7551.60
[INFO 2017-06-15 15:33:44,968 main.py:103] epoch 519, training loss: 7670.16, average training loss: 7551.83
[INFO 2017-06-15 15:33:46,468 main.py:103] epoch 520, training loss: 7062.28, average training loss: 7550.89
[INFO 2017-06-15 15:33:47,992 main.py:103] epoch 521, training loss: 6268.12, average training loss: 7548.43
[INFO 2017-06-15 15:33:49,494 main.py:103] epoch 522, training loss: 6382.32, average training loss: 7546.20
[INFO 2017-06-15 15:33:50,999 main.py:103] epoch 523, training loss: 6489.01, average training loss: 7544.18
[INFO 2017-06-15 15:33:52,500 main.py:103] epoch 524, training loss: 7424.87, average training loss: 7543.96
[INFO 2017-06-15 15:33:54,002 main.py:103] epoch 525, training loss: 7049.29, average training loss: 7543.01
[INFO 2017-06-15 15:33:55,503 main.py:103] epoch 526, training loss: 6230.93, average training loss: 7540.53
[INFO 2017-06-15 15:33:57,004 main.py:103] epoch 527, training loss: 6602.98, average training loss: 7538.75
[INFO 2017-06-15 15:33:58,504 main.py:103] epoch 528, training loss: 7540.07, average training loss: 7538.75
[INFO 2017-06-15 15:34:00,004 main.py:103] epoch 529, training loss: 6827.95, average training loss: 7537.41
[INFO 2017-06-15 15:34:01,506 main.py:103] epoch 530, training loss: 6641.68, average training loss: 7535.72
[INFO 2017-06-15 15:34:03,008 main.py:103] epoch 531, training loss: 6237.29, average training loss: 7533.28
[INFO 2017-06-15 15:34:04,510 main.py:103] epoch 532, training loss: 6363.63, average training loss: 7531.09
[INFO 2017-06-15 15:34:06,011 main.py:103] epoch 533, training loss: 7415.29, average training loss: 7530.87
[INFO 2017-06-15 15:34:07,511 main.py:103] epoch 534, training loss: 7909.95, average training loss: 7531.58
[INFO 2017-06-15 15:34:09,012 main.py:103] epoch 535, training loss: 6740.09, average training loss: 7530.10
[INFO 2017-06-15 15:34:10,515 main.py:103] epoch 536, training loss: 6694.40, average training loss: 7528.55
[INFO 2017-06-15 15:34:12,017 main.py:103] epoch 537, training loss: 7162.99, average training loss: 7527.87
[INFO 2017-06-15 15:34:13,519 main.py:103] epoch 538, training loss: 6845.03, average training loss: 7526.60
[INFO 2017-06-15 15:34:15,034 main.py:103] epoch 539, training loss: 7144.75, average training loss: 7525.89
[INFO 2017-06-15 15:34:16,537 main.py:103] epoch 540, training loss: 6530.79, average training loss: 7524.05
[INFO 2017-06-15 15:34:18,068 main.py:103] epoch 541, training loss: 6606.41, average training loss: 7522.36
[INFO 2017-06-15 15:34:19,568 main.py:103] epoch 542, training loss: 6391.94, average training loss: 7520.28
[INFO 2017-06-15 15:34:21,081 main.py:103] epoch 543, training loss: 6976.98, average training loss: 7519.28
[INFO 2017-06-15 15:34:22,581 main.py:103] epoch 544, training loss: 7354.17, average training loss: 7518.98
[INFO 2017-06-15 15:34:24,083 main.py:103] epoch 545, training loss: 7630.49, average training loss: 7519.18
[INFO 2017-06-15 15:34:25,582 main.py:103] epoch 546, training loss: 6647.91, average training loss: 7517.59
[INFO 2017-06-15 15:34:27,082 main.py:103] epoch 547, training loss: 6943.15, average training loss: 7516.54
[INFO 2017-06-15 15:34:28,582 main.py:103] epoch 548, training loss: 7328.96, average training loss: 7516.20
[INFO 2017-06-15 15:34:30,082 main.py:103] epoch 549, training loss: 6896.82, average training loss: 7515.07
[INFO 2017-06-15 15:34:31,581 main.py:103] epoch 550, training loss: 6397.62, average training loss: 7513.05
[INFO 2017-06-15 15:34:33,092 main.py:103] epoch 551, training loss: 6771.91, average training loss: 7511.70
[INFO 2017-06-15 15:34:34,591 main.py:103] epoch 552, training loss: 6442.41, average training loss: 7509.77
[INFO 2017-06-15 15:34:36,090 main.py:103] epoch 553, training loss: 6502.00, average training loss: 7507.95
[INFO 2017-06-15 15:34:37,590 main.py:103] epoch 554, training loss: 6836.46, average training loss: 7506.74
[INFO 2017-06-15 15:34:39,095 main.py:103] epoch 555, training loss: 6934.58, average training loss: 7505.71
[INFO 2017-06-15 15:34:40,593 main.py:103] epoch 556, training loss: 7147.27, average training loss: 7505.07
[INFO 2017-06-15 15:34:42,093 main.py:103] epoch 557, training loss: 6816.24, average training loss: 7503.83
[INFO 2017-06-15 15:34:43,593 main.py:103] epoch 558, training loss: 7005.80, average training loss: 7502.94
[INFO 2017-06-15 15:34:45,093 main.py:103] epoch 559, training loss: 6896.77, average training loss: 7501.86
[INFO 2017-06-15 15:34:46,594 main.py:103] epoch 560, training loss: 7380.41, average training loss: 7501.64
[INFO 2017-06-15 15:34:48,093 main.py:103] epoch 561, training loss: 7244.08, average training loss: 7501.19
[INFO 2017-06-15 15:34:49,593 main.py:103] epoch 562, training loss: 6684.75, average training loss: 7499.73
[INFO 2017-06-15 15:34:51,092 main.py:103] epoch 563, training loss: 6916.06, average training loss: 7498.70
[INFO 2017-06-15 15:34:52,592 main.py:103] epoch 564, training loss: 6246.07, average training loss: 7496.48
[INFO 2017-06-15 15:34:54,093 main.py:103] epoch 565, training loss: 6969.11, average training loss: 7495.55
[INFO 2017-06-15 15:34:55,593 main.py:103] epoch 566, training loss: 7428.02, average training loss: 7495.43
[INFO 2017-06-15 15:34:57,094 main.py:103] epoch 567, training loss: 6388.65, average training loss: 7493.48
[INFO 2017-06-15 15:34:58,602 main.py:103] epoch 568, training loss: 6616.22, average training loss: 7491.94
[INFO 2017-06-15 15:35:00,102 main.py:103] epoch 569, training loss: 6982.52, average training loss: 7491.05
[INFO 2017-06-15 15:35:01,602 main.py:103] epoch 570, training loss: 6852.59, average training loss: 7489.93
[INFO 2017-06-15 15:35:03,103 main.py:103] epoch 571, training loss: 6552.74, average training loss: 7488.29
[INFO 2017-06-15 15:35:04,603 main.py:103] epoch 572, training loss: 6216.58, average training loss: 7486.07
[INFO 2017-06-15 15:35:06,117 main.py:103] epoch 573, training loss: 6515.07, average training loss: 7484.38
[INFO 2017-06-15 15:35:07,618 main.py:103] epoch 574, training loss: 7509.88, average training loss: 7484.42
[INFO 2017-06-15 15:35:09,117 main.py:103] epoch 575, training loss: 6843.97, average training loss: 7483.31
[INFO 2017-06-15 15:35:10,617 main.py:103] epoch 576, training loss: 7875.99, average training loss: 7483.99
[INFO 2017-06-15 15:35:12,119 main.py:103] epoch 577, training loss: 6112.90, average training loss: 7481.62
[INFO 2017-06-15 15:35:13,619 main.py:103] epoch 578, training loss: 6672.86, average training loss: 7480.22
[INFO 2017-06-15 15:35:15,136 main.py:103] epoch 579, training loss: 6921.79, average training loss: 7479.26
[INFO 2017-06-15 15:35:16,638 main.py:103] epoch 580, training loss: 6003.08, average training loss: 7476.72
[INFO 2017-06-15 15:35:18,138 main.py:103] epoch 581, training loss: 6671.26, average training loss: 7475.34
[INFO 2017-06-15 15:35:19,637 main.py:103] epoch 582, training loss: 6870.98, average training loss: 7474.30
[INFO 2017-06-15 15:35:21,137 main.py:103] epoch 583, training loss: 7203.03, average training loss: 7473.84
[INFO 2017-06-15 15:35:22,636 main.py:103] epoch 584, training loss: 6080.04, average training loss: 7471.45
[INFO 2017-06-15 15:35:24,138 main.py:103] epoch 585, training loss: 6308.03, average training loss: 7469.47
[INFO 2017-06-15 15:35:25,638 main.py:103] epoch 586, training loss: 7006.71, average training loss: 7468.68
[INFO 2017-06-15 15:35:27,139 main.py:103] epoch 587, training loss: 7084.70, average training loss: 7468.03
[INFO 2017-06-15 15:35:28,639 main.py:103] epoch 588, training loss: 6696.45, average training loss: 7466.72
[INFO 2017-06-15 15:35:30,139 main.py:103] epoch 589, training loss: 6065.50, average training loss: 7464.34
[INFO 2017-06-15 15:35:31,639 main.py:103] epoch 590, training loss: 6818.98, average training loss: 7463.25
[INFO 2017-06-15 15:35:33,139 main.py:103] epoch 591, training loss: 7951.40, average training loss: 7464.07
[INFO 2017-06-15 15:35:34,639 main.py:103] epoch 592, training loss: 6726.51, average training loss: 7462.83
[INFO 2017-06-15 15:35:36,142 main.py:103] epoch 593, training loss: 7238.48, average training loss: 7462.45
[INFO 2017-06-15 15:35:37,643 main.py:103] epoch 594, training loss: 7144.89, average training loss: 7461.92
[INFO 2017-06-15 15:35:39,143 main.py:103] epoch 595, training loss: 8022.37, average training loss: 7462.86
[INFO 2017-06-15 15:35:40,643 main.py:103] epoch 596, training loss: 5907.29, average training loss: 7460.25
[INFO 2017-06-15 15:35:42,143 main.py:103] epoch 597, training loss: 6404.22, average training loss: 7458.49
[INFO 2017-06-15 15:35:43,643 main.py:103] epoch 598, training loss: 7577.30, average training loss: 7458.69
[INFO 2017-06-15 15:35:45,143 main.py:103] epoch 599, training loss: 6690.93, average training loss: 7457.41
[INFO 2017-06-15 15:35:45,143 main.py:105] epoch 599, testing
[INFO 2017-06-15 15:37:01,246 main.py:54] average testing loss: 6856.81
[INFO 2017-06-15 15:37:01,250 main.py:25] current best accuracy: 6807.78
[INFO 2017-06-15 15:37:02,757 main.py:103] epoch 600, training loss: 6755.51, average training loss: 7456.24
[INFO 2017-06-15 15:37:04,256 main.py:103] epoch 601, training loss: 6984.05, average training loss: 7455.45
[INFO 2017-06-15 15:37:05,757 main.py:103] epoch 602, training loss: 7005.18, average training loss: 7454.71
[INFO 2017-06-15 15:37:07,257 main.py:103] epoch 603, training loss: 6823.66, average training loss: 7453.66
[INFO 2017-06-15 15:37:08,756 main.py:103] epoch 604, training loss: 7015.80, average training loss: 7452.94
[INFO 2017-06-15 15:37:10,256 main.py:103] epoch 605, training loss: 6416.94, average training loss: 7451.23
[INFO 2017-06-15 15:37:11,755 main.py:103] epoch 606, training loss: 7307.52, average training loss: 7450.99
[INFO 2017-06-15 15:37:13,254 main.py:103] epoch 607, training loss: 6901.04, average training loss: 7450.09
[INFO 2017-06-15 15:37:14,753 main.py:103] epoch 608, training loss: 6604.54, average training loss: 7448.70
[INFO 2017-06-15 15:37:16,252 main.py:103] epoch 609, training loss: 6882.40, average training loss: 7447.77
[INFO 2017-06-15 15:37:17,762 main.py:103] epoch 610, training loss: 7622.79, average training loss: 7448.06
[INFO 2017-06-15 15:37:19,268 main.py:103] epoch 611, training loss: 7152.33, average training loss: 7447.57
[INFO 2017-06-15 15:37:20,776 main.py:103] epoch 612, training loss: 6975.00, average training loss: 7446.80
[INFO 2017-06-15 15:37:22,281 main.py:103] epoch 613, training loss: 7118.97, average training loss: 7446.27
[INFO 2017-06-15 15:37:23,780 main.py:103] epoch 614, training loss: 7296.31, average training loss: 7446.03
[INFO 2017-06-15 15:37:25,279 main.py:103] epoch 615, training loss: 6960.46, average training loss: 7445.24
[INFO 2017-06-15 15:37:26,777 main.py:103] epoch 616, training loss: 7038.64, average training loss: 7444.58
[INFO 2017-06-15 15:37:28,276 main.py:103] epoch 617, training loss: 6556.47, average training loss: 7443.14
[INFO 2017-06-15 15:37:29,773 main.py:103] epoch 618, training loss: 6453.41, average training loss: 7441.54
[INFO 2017-06-15 15:37:31,279 main.py:103] epoch 619, training loss: 6046.65, average training loss: 7439.29
[INFO 2017-06-15 15:37:32,778 main.py:103] epoch 620, training loss: 6851.67, average training loss: 7438.35
[INFO 2017-06-15 15:37:34,276 main.py:103] epoch 621, training loss: 7138.18, average training loss: 7437.86
[INFO 2017-06-15 15:37:35,775 main.py:103] epoch 622, training loss: 5929.67, average training loss: 7435.44
[INFO 2017-06-15 15:37:37,273 main.py:103] epoch 623, training loss: 7174.39, average training loss: 7435.02
[INFO 2017-06-15 15:37:38,787 main.py:103] epoch 624, training loss: 6240.08, average training loss: 7433.11
[INFO 2017-06-15 15:37:40,286 main.py:103] epoch 625, training loss: 6834.11, average training loss: 7432.16
[INFO 2017-06-15 15:37:41,798 main.py:103] epoch 626, training loss: 5845.96, average training loss: 7429.63
[INFO 2017-06-15 15:37:43,306 main.py:103] epoch 627, training loss: 7037.02, average training loss: 7429.00
[INFO 2017-06-15 15:37:44,816 main.py:103] epoch 628, training loss: 8073.20, average training loss: 7430.03
[INFO 2017-06-15 15:37:46,319 main.py:103] epoch 629, training loss: 6556.37, average training loss: 7428.64
[INFO 2017-06-15 15:37:47,819 main.py:103] epoch 630, training loss: 6847.15, average training loss: 7427.72
[INFO 2017-06-15 15:37:49,318 main.py:103] epoch 631, training loss: 6571.50, average training loss: 7426.36
[INFO 2017-06-15 15:37:50,816 main.py:103] epoch 632, training loss: 6191.50, average training loss: 7424.41
[INFO 2017-06-15 15:37:52,333 main.py:103] epoch 633, training loss: 6768.39, average training loss: 7423.38
[INFO 2017-06-15 15:37:53,833 main.py:103] epoch 634, training loss: 6908.63, average training loss: 7422.57
[INFO 2017-06-15 15:37:55,347 main.py:103] epoch 635, training loss: 7552.67, average training loss: 7422.77
[INFO 2017-06-15 15:37:56,848 main.py:103] epoch 636, training loss: 7216.32, average training loss: 7422.45
[INFO 2017-06-15 15:37:58,365 main.py:103] epoch 637, training loss: 6445.71, average training loss: 7420.92
[INFO 2017-06-15 15:37:59,863 main.py:103] epoch 638, training loss: 6638.72, average training loss: 7419.69
[INFO 2017-06-15 15:38:01,361 main.py:103] epoch 639, training loss: 6592.82, average training loss: 7418.40
[INFO 2017-06-15 15:38:02,860 main.py:103] epoch 640, training loss: 6414.60, average training loss: 7416.83
[INFO 2017-06-15 15:38:04,359 main.py:103] epoch 641, training loss: 6689.58, average training loss: 7415.70
[INFO 2017-06-15 15:38:05,858 main.py:103] epoch 642, training loss: 6178.90, average training loss: 7413.78
[INFO 2017-06-15 15:38:07,356 main.py:103] epoch 643, training loss: 6195.06, average training loss: 7411.88
[INFO 2017-06-15 15:38:08,855 main.py:103] epoch 644, training loss: 7101.25, average training loss: 7411.40
[INFO 2017-06-15 15:38:10,354 main.py:103] epoch 645, training loss: 6503.54, average training loss: 7410.00
[INFO 2017-06-15 15:38:11,852 main.py:103] epoch 646, training loss: 7619.24, average training loss: 7410.32
[INFO 2017-06-15 15:38:13,352 main.py:103] epoch 647, training loss: 6615.52, average training loss: 7409.09
[INFO 2017-06-15 15:38:14,850 main.py:103] epoch 648, training loss: 6334.55, average training loss: 7407.44
[INFO 2017-06-15 15:38:16,350 main.py:103] epoch 649, training loss: 6817.56, average training loss: 7406.53
[INFO 2017-06-15 15:38:17,851 main.py:103] epoch 650, training loss: 6492.50, average training loss: 7405.13
[INFO 2017-06-15 15:38:19,349 main.py:103] epoch 651, training loss: 7014.35, average training loss: 7404.53
[INFO 2017-06-15 15:38:20,849 main.py:103] epoch 652, training loss: 6928.01, average training loss: 7403.80
[INFO 2017-06-15 15:38:22,349 main.py:103] epoch 653, training loss: 7505.00, average training loss: 7403.95
[INFO 2017-06-15 15:38:23,853 main.py:103] epoch 654, training loss: 6760.58, average training loss: 7402.97
[INFO 2017-06-15 15:38:25,353 main.py:103] epoch 655, training loss: 7161.31, average training loss: 7402.60
[INFO 2017-06-15 15:38:26,852 main.py:103] epoch 656, training loss: 6331.46, average training loss: 7400.97
[INFO 2017-06-15 15:38:28,356 main.py:103] epoch 657, training loss: 6604.86, average training loss: 7399.76
[INFO 2017-06-15 15:38:29,856 main.py:103] epoch 658, training loss: 6534.26, average training loss: 7398.45
[INFO 2017-06-15 15:38:31,362 main.py:103] epoch 659, training loss: 7092.21, average training loss: 7397.98
[INFO 2017-06-15 15:38:32,860 main.py:103] epoch 660, training loss: 7667.46, average training loss: 7398.39
[INFO 2017-06-15 15:38:34,359 main.py:103] epoch 661, training loss: 6286.32, average training loss: 7396.71
[INFO 2017-06-15 15:38:35,856 main.py:103] epoch 662, training loss: 7005.37, average training loss: 7396.12
[INFO 2017-06-15 15:38:37,355 main.py:103] epoch 663, training loss: 6475.43, average training loss: 7394.74
[INFO 2017-06-15 15:38:38,855 main.py:103] epoch 664, training loss: 6402.73, average training loss: 7393.24
[INFO 2017-06-15 15:38:40,352 main.py:103] epoch 665, training loss: 6870.75, average training loss: 7392.46
[INFO 2017-06-15 15:38:41,852 main.py:103] epoch 666, training loss: 7075.46, average training loss: 7391.98
[INFO 2017-06-15 15:38:43,365 main.py:103] epoch 667, training loss: 6852.26, average training loss: 7391.18
[INFO 2017-06-15 15:38:44,872 main.py:103] epoch 668, training loss: 6213.90, average training loss: 7389.42
[INFO 2017-06-15 15:38:46,384 main.py:103] epoch 669, training loss: 6814.79, average training loss: 7388.56
[INFO 2017-06-15 15:38:47,884 main.py:103] epoch 670, training loss: 6011.92, average training loss: 7386.51
[INFO 2017-06-15 15:38:49,383 main.py:103] epoch 671, training loss: 6045.50, average training loss: 7384.51
[INFO 2017-06-15 15:38:50,882 main.py:103] epoch 672, training loss: 7060.38, average training loss: 7384.03
[INFO 2017-06-15 15:38:52,403 main.py:103] epoch 673, training loss: 6209.81, average training loss: 7382.29
[INFO 2017-06-15 15:38:53,902 main.py:103] epoch 674, training loss: 7121.41, average training loss: 7381.90
[INFO 2017-06-15 15:38:55,401 main.py:103] epoch 675, training loss: 7243.56, average training loss: 7381.70
[INFO 2017-06-15 15:38:56,899 main.py:103] epoch 676, training loss: 7148.38, average training loss: 7381.35
[INFO 2017-06-15 15:38:58,397 main.py:103] epoch 677, training loss: 6963.24, average training loss: 7380.74
[INFO 2017-06-15 15:38:59,898 main.py:103] epoch 678, training loss: 7121.00, average training loss: 7380.35
[INFO 2017-06-15 15:39:01,421 main.py:103] epoch 679, training loss: 6598.82, average training loss: 7379.20
[INFO 2017-06-15 15:39:02,921 main.py:103] epoch 680, training loss: 6895.04, average training loss: 7378.49
[INFO 2017-06-15 15:39:04,419 main.py:103] epoch 681, training loss: 6415.79, average training loss: 7377.08
[INFO 2017-06-15 15:39:05,920 main.py:103] epoch 682, training loss: 6863.91, average training loss: 7376.33
[INFO 2017-06-15 15:39:07,418 main.py:103] epoch 683, training loss: 6487.02, average training loss: 7375.03
[INFO 2017-06-15 15:39:08,949 main.py:103] epoch 684, training loss: 7189.94, average training loss: 7374.76
[INFO 2017-06-15 15:39:10,449 main.py:103] epoch 685, training loss: 6538.93, average training loss: 7373.54
[INFO 2017-06-15 15:39:11,963 main.py:103] epoch 686, training loss: 6697.73, average training loss: 7372.56
[INFO 2017-06-15 15:39:13,468 main.py:103] epoch 687, training loss: 6151.70, average training loss: 7370.78
[INFO 2017-06-15 15:39:14,971 main.py:103] epoch 688, training loss: 6411.81, average training loss: 7369.39
[INFO 2017-06-15 15:39:16,469 main.py:103] epoch 689, training loss: 6485.22, average training loss: 7368.11
[INFO 2017-06-15 15:39:17,969 main.py:103] epoch 690, training loss: 7172.66, average training loss: 7367.83
[INFO 2017-06-15 15:39:19,468 main.py:103] epoch 691, training loss: 6864.21, average training loss: 7367.10
[INFO 2017-06-15 15:39:20,978 main.py:103] epoch 692, training loss: 6336.25, average training loss: 7365.61
[INFO 2017-06-15 15:39:22,495 main.py:103] epoch 693, training loss: 6452.26, average training loss: 7364.30
[INFO 2017-06-15 15:39:23,993 main.py:103] epoch 694, training loss: 6941.94, average training loss: 7363.69
[INFO 2017-06-15 15:39:25,515 main.py:103] epoch 695, training loss: 7273.82, average training loss: 7363.56
[INFO 2017-06-15 15:39:27,021 main.py:103] epoch 696, training loss: 7112.34, average training loss: 7363.20
[INFO 2017-06-15 15:39:28,522 main.py:103] epoch 697, training loss: 6844.43, average training loss: 7362.45
[INFO 2017-06-15 15:39:30,022 main.py:103] epoch 698, training loss: 6573.05, average training loss: 7361.33
[INFO 2017-06-15 15:39:31,520 main.py:103] epoch 699, training loss: 6842.83, average training loss: 7360.58
[INFO 2017-06-15 15:39:31,520 main.py:105] epoch 699, testing
[INFO 2017-06-15 15:40:47,543 main.py:54] average testing loss: 6698.48
[INFO 2017-06-15 15:40:47,547 main.py:21] model save to ./model/final.pth
[INFO 2017-06-15 15:40:47,555 main.py:25] current best accuracy: 6698.48
[INFO 2017-06-15 15:40:49,055 main.py:103] epoch 700, training loss: 7241.09, average training loss: 7360.41
[INFO 2017-06-15 15:40:50,552 main.py:103] epoch 701, training loss: 5968.08, average training loss: 7358.43
[INFO 2017-06-15 15:40:52,070 main.py:103] epoch 702, training loss: 7322.94, average training loss: 7358.38
[INFO 2017-06-15 15:40:53,568 main.py:103] epoch 703, training loss: 7113.99, average training loss: 7358.03
[INFO 2017-06-15 15:40:55,081 main.py:103] epoch 704, training loss: 7426.87, average training loss: 7358.13
[INFO 2017-06-15 15:40:56,581 main.py:103] epoch 705, training loss: 6140.69, average training loss: 7356.41
[INFO 2017-06-15 15:40:58,084 main.py:103] epoch 706, training loss: 6635.86, average training loss: 7355.39
[INFO 2017-06-15 15:40:59,587 main.py:103] epoch 707, training loss: 6679.81, average training loss: 7354.43
[INFO 2017-06-15 15:41:01,104 main.py:103] epoch 708, training loss: 7061.84, average training loss: 7354.02
[INFO 2017-06-15 15:41:02,605 main.py:103] epoch 709, training loss: 6258.33, average training loss: 7352.48
[INFO 2017-06-15 15:41:04,111 main.py:103] epoch 710, training loss: 7265.07, average training loss: 7352.35
[INFO 2017-06-15 15:41:05,616 main.py:103] epoch 711, training loss: 6312.57, average training loss: 7350.89
[INFO 2017-06-15 15:41:07,114 main.py:103] epoch 712, training loss: 7283.83, average training loss: 7350.80
[INFO 2017-06-15 15:41:08,616 main.py:103] epoch 713, training loss: 7304.30, average training loss: 7350.73
[INFO 2017-06-15 15:41:10,118 main.py:103] epoch 714, training loss: 7457.99, average training loss: 7350.88
[INFO 2017-06-15 15:41:11,616 main.py:103] epoch 715, training loss: 6974.96, average training loss: 7350.36
[INFO 2017-06-15 15:41:13,115 main.py:103] epoch 716, training loss: 6731.77, average training loss: 7349.50
[INFO 2017-06-15 15:41:14,612 main.py:103] epoch 717, training loss: 7181.23, average training loss: 7349.26
[INFO 2017-06-15 15:41:16,110 main.py:103] epoch 718, training loss: 6590.78, average training loss: 7348.21
[INFO 2017-06-15 15:41:17,609 main.py:103] epoch 719, training loss: 6289.56, average training loss: 7346.74
[INFO 2017-06-15 15:41:19,107 main.py:103] epoch 720, training loss: 7277.27, average training loss: 7346.64
[INFO 2017-06-15 15:41:20,605 main.py:103] epoch 721, training loss: 7060.65, average training loss: 7346.25
[INFO 2017-06-15 15:41:22,104 main.py:103] epoch 722, training loss: 6700.72, average training loss: 7345.35
[INFO 2017-06-15 15:41:23,609 main.py:103] epoch 723, training loss: 6490.51, average training loss: 7344.17
[INFO 2017-06-15 15:41:25,110 main.py:103] epoch 724, training loss: 6756.45, average training loss: 7343.36
[INFO 2017-06-15 15:41:26,610 main.py:103] epoch 725, training loss: 6479.76, average training loss: 7342.17
[INFO 2017-06-15 15:41:28,109 main.py:103] epoch 726, training loss: 6342.38, average training loss: 7340.80
[INFO 2017-06-15 15:41:29,609 main.py:103] epoch 727, training loss: 7081.35, average training loss: 7340.44
[INFO 2017-06-15 15:41:31,112 main.py:103] epoch 728, training loss: 6303.55, average training loss: 7339.02
[INFO 2017-06-15 15:41:32,612 main.py:103] epoch 729, training loss: 6768.26, average training loss: 7338.24
[INFO 2017-06-15 15:41:34,111 main.py:103] epoch 730, training loss: 6212.08, average training loss: 7336.69
[INFO 2017-06-15 15:41:35,611 main.py:103] epoch 731, training loss: 6180.53, average training loss: 7335.12
[INFO 2017-06-15 15:41:37,110 main.py:103] epoch 732, training loss: 6624.90, average training loss: 7334.15
[INFO 2017-06-15 15:41:38,610 main.py:103] epoch 733, training loss: 6746.19, average training loss: 7333.35
[INFO 2017-06-15 15:41:40,109 main.py:103] epoch 734, training loss: 7164.30, average training loss: 7333.12
[INFO 2017-06-15 15:41:41,609 main.py:103] epoch 735, training loss: 6000.15, average training loss: 7331.30
[INFO 2017-06-15 15:41:43,108 main.py:103] epoch 736, training loss: 7255.41, average training loss: 7331.20
[INFO 2017-06-15 15:41:44,608 main.py:103] epoch 737, training loss: 6686.34, average training loss: 7330.33
[INFO 2017-06-15 15:41:46,107 main.py:103] epoch 738, training loss: 6507.60, average training loss: 7329.21
[INFO 2017-06-15 15:41:47,607 main.py:103] epoch 739, training loss: 6656.01, average training loss: 7328.30
[INFO 2017-06-15 15:41:49,111 main.py:103] epoch 740, training loss: 6281.62, average training loss: 7326.89
[INFO 2017-06-15 15:41:50,611 main.py:103] epoch 741, training loss: 6922.86, average training loss: 7326.35
[INFO 2017-06-15 15:41:52,110 main.py:103] epoch 742, training loss: 6864.26, average training loss: 7325.73
[INFO 2017-06-15 15:41:53,610 main.py:103] epoch 743, training loss: 6847.04, average training loss: 7325.08
[INFO 2017-06-15 15:41:55,110 main.py:103] epoch 744, training loss: 6440.67, average training loss: 7323.90
[INFO 2017-06-15 15:41:56,610 main.py:103] epoch 745, training loss: 6600.01, average training loss: 7322.92
[INFO 2017-06-15 15:41:58,111 main.py:103] epoch 746, training loss: 7136.05, average training loss: 7322.67
[INFO 2017-06-15 15:41:59,610 main.py:103] epoch 747, training loss: 6343.02, average training loss: 7321.36
[INFO 2017-06-15 15:42:01,111 main.py:103] epoch 748, training loss: 6987.58, average training loss: 7320.92
[INFO 2017-06-15 15:42:02,612 main.py:103] epoch 749, training loss: 7188.93, average training loss: 7320.74
[INFO 2017-06-15 15:42:04,114 main.py:103] epoch 750, training loss: 6468.83, average training loss: 7319.61
[INFO 2017-06-15 15:42:05,618 main.py:103] epoch 751, training loss: 6022.40, average training loss: 7317.88
[INFO 2017-06-15 15:42:07,119 main.py:103] epoch 752, training loss: 6385.71, average training loss: 7316.65
[INFO 2017-06-15 15:42:08,619 main.py:103] epoch 753, training loss: 6822.68, average training loss: 7315.99
[INFO 2017-06-15 15:42:10,119 main.py:103] epoch 754, training loss: 6721.49, average training loss: 7315.20
[INFO 2017-06-15 15:42:11,620 main.py:103] epoch 755, training loss: 6870.50, average training loss: 7314.62
[INFO 2017-06-15 15:42:13,121 main.py:103] epoch 756, training loss: 6780.78, average training loss: 7313.91
[INFO 2017-06-15 15:42:14,621 main.py:103] epoch 757, training loss: 7236.68, average training loss: 7313.81
[INFO 2017-06-15 15:42:16,121 main.py:103] epoch 758, training loss: 6881.47, average training loss: 7313.24
